ATCA_name,RA_atca,errRA_atca,DEC_atca,errDEC_atca,f20,ef20,f93,B3est,Flags,Flags2,ALMAname,SOURCE_ID,distance_alma,distance_vlbi,distance_grid,CATALOGUE_ID,RA_alma,RA_UNCERTAINTY_alma,DEC_alma,DEC_UNCERTAINTY_alma,FREQUENCY,FLUX,FLUX_UNCERTAINTY,DATE_OBSERVED,VALID,IVS,name,RA_vlbi,DEC_vlbi,Grid_close,OTHER,OTHER2
VLA_J0757+0956,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.277679,9.943014539,J0750+1231|J0750+125|J075051+123113|B0748+126,10783.27299,
VLA_J0758+1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.5319079,11.61279109,J0750+1231|J0750+125|J075051+123113|B0748+126,7172.060419,
VLA_J0758+3747,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.6171174,37.7866132,J0854+2006|J0854+201|J085448+200647|B0851+202,77367.80199,
VLA_J0802+2509,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.6732809,25.15302739,J0750+1231|J0750+125|J075051+123113|B0748+126,46577.50687,
VLA_J0802+1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.7001332,18.16368038,J0750+1231|J0750+125|J075051+123113|B0748+126,22806.60402,
VLA_J0803+0421,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.9851853,4.350761006,J0750+1231|J0750+125|J075051+123113|B0748+126,31614.91925,
VLA_J0804+1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.1998635,10.25659568,J0750+1231|J0750+125|J075051+123113|B0748+126,14741.23009,
VLA_J0805+2106,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.4105594,21.11433111,J0750+1231|J0750+125|J075051+123113|B0748+126,33453.07789,
VLA_J0807+1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.9104371,13.8714893,J0750+1231|J0750+125|J075051+123113|B0748+126,15482.8407,
VLA_J0808+0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.1618626,5.244427097,J0750+1231|J0750+125|J075051+123113|B0748+126,30578.81947,
VLA_J0811+0146,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.8612805,1.781172286,J0750+1231|J0750+125|J075051+123113|B0748+126,42782.07037,
VLA_J0814+3237,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.5384109,32.62554725,J0854+2006|J0854+201|J085448+200647|B0851+202,55650.24989,
VLA_J0815+3635,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.8581036,36.58754132,J0854+2006|J0854+201|J085448+200647|B0851+202,66920.82436,
VLA_J0817+2352,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.2939486,23.87332019,J0854+2006|J0854+201|J085448+200647|B0851+202,34193.95486,
VLA_J0818+0517,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.7343202,5.293684825,J0750+1231|J0750+125|J075051+123113|B0748+126,36029.87244,
VLA_J0821+2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.4752863,28.96099963,J0854+2006|J0854+201|J085448+200647|B0851+202,41700.00051,
VLA_J0823+2223,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.8531632,22.38424685,J0854+2006|J0854+201|J085448+200647|B0851+202,27577.74919,
VLA_J0823+2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.9213835,29.47449991,J0854+2006|J0854+201|J085448+200647|B0851+202,42200.46959,
VLA_J0824+2438,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.1375388,24.64530993,J0854+2006|J0854+201|J085448+200647|B0851+202,30005.34568,
VLA_J0824+3916,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.2311827,39.27830668,J0854+2006|J0854+201|J085448+200647|B0851+202,72782.56499,
VLA_J0825+1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.2995456,13.54237184,J0750+1231|J0750+125|J075051+123113|B0748+126,30322.27305,
VLA_J0825+2704,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.4474726,27.0727843,J0854+2006|J0854+201|J085448+200647|B0851+202,34643.72022,
VLA_J0825+0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.4597431,3.156811128,J0750+1231|J0750+125|J075051+123113|B0748+126,45882.4125,
VLA_J0827+3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.9107843,35.41807705,J0854+2006|J0854+201|J085448+200647|B0851+202,59160.21164,
VLA_J0830+2410,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.7170258,24.18328343,J0854+2006|J0854+201|J085448+200647|B0851+202,24763.64272,
VLA_J0831+0429,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.953654,4.494190525,J0750+1231|J0750+125|J075051+123113|B0748+126,46475.37059,
VLA_J0832+1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0668345,18.53670354,J0854+2006|J0854+201|J085448+200647|B0851+202,19964.41445,
VLA_J0833+0350,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.3288042,3.842319686,J0750+1231|J0750+125|J075051+123113|B0748+126,49009.54656,
VLA_J0836+2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0953695,27.48125913,J0854+2006|J0854+201|J085448+200647|B0851+202,30564.43415,
VLA_J0837+2454,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.4176903,24.90642265,J0854+2006|J0854+201|J085448+200647|B0851+202,22388.11624,
VLA_J0839+1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.8780057,18.04642849,J0854+2006|J0854+201|J085448+200647|B0851+202,14981.52693,
VLA_J0839+0319,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.9549826,3.331627386,J0750+1231|J0750+125|J075051+123113|B0748+126,54706.41729,
VLA_J0839+0104,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.9567126,1.074093444,J0750+1231|J0750+125|J075051+123113|B0748+126,60035.32448,
VLA_J0840+1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1982851,13.20654549,J0854+2006|J0854+201|J085448+200647|B0851+202,27625.36956,
VLA_J0842+1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.5212257,18.59471961,J0854+2006|J0854+201|J085448+200647|B0851+202,12103.77219,
VLA_J0844+3830,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.1212408,38.51547523,J0854+2006|J0854+201|J085448+200647|B0851+202,66744.32413,
VLA_J0845+0439,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.3214324,4.663154114,J0750+1231|J0750+125|J075051+123113|B0748+126,56035.72254,
VLA_J0850+3747,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.6030407,37.78596611,J0854+2006|J0854+201|J085448+200647|B0851+202,63725.6244,
VLA_J0852+2833,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0215399,28.56659194,J0854+2006|J0854+201|J085448+200647|B0851+202,30527.95822,
VLA_J0853+0654,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.4507916,6.913121025,J0854+2006|J0854+201|J085448+200647|B0851+202,47506.99589,
VLA_J0854+0720,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.645985,7.340034633,J0854+2006|J0854+201|J085448+200647|B0851+202,45962.49376,
VLA_J0856+2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.2385198,21.19546058,J0854+2006|J0854+201|J085448+200647|B0851+202,4307.488303,
VLA_J0905+2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.4240413,28.82452807,J0854+2006|J0854+201|J085448+200647|B0851+202,32612.25595,
VLA_J0908+1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.2330223,16.16521212,J0854+2006|J0854+201|J085448+200647|B0851+202,18632.43949,
VLA_J0909+0121,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.2920483,1.359893839,J0854+2006|J0854+201|J085448+200647|B0851+202,68659.82115,
VLA_J0909+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.4160331,2.001462936,J0854+2006|J0854+201|J085448+200647|B0851+202,66473.5356,
VLA_J0911+3349,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.9490061,33.82133179,J0854+2006|J0854+201|J085448+200647|B0851+202,51190.51793,
VLA_J0912+2205,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.1032693,22.08506878,J0854+2006|J0854+201|J085448+200647|B0851+202,16398.02418,
VLA_J0914+0245,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.6579727,2.766457364,J0854+2006|J0854+201|J085448+200647|B0851+202,64806.19071,
VLA_J0914+3512,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.6642648,35.20127545,J0854+2006|J0854+201|J085448+200647|B0851+202,56560.53446,
VLA_J0915+0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.9653963,0.12036365,J0854+2006|J0854+201|J085448+200647|B0851+202,74301.22131,
VLA_J0915+2933,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.9683402,29.55667856,J0854+2006|J0854+201|J085448+200647|B0851+202,38096.56696,
VLA_J0916+3854,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.2037692,38.90781853,J0854+2006|J0854+201|J085448+200647|B0851+202,69792.19322,
VLA_J0921+0805,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.2544344,8.084904078,J0854+2006|J0854+201|J085448+200647|B0851+202,48928.20033,
VLA_J0921+1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.3807227,13.84673241,J0854+2006|J0854+201|J085448+200647|B0851+202,32183.38982,
VLA_J0923+3849,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.8102206,38.82775281,J0854+2006|J0854+201|J085448+200647|B0851+202,70905.85831,
VLA_J0925+0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.2825627,0.320537289,J0854+2006|J0854+201|J085448+200647|B0851+202,76070.12875,
VLA_J0925+3127,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.4318761,31.45300091,J0854+2006|J0854+201|J085448+200647|B0851+202,47868.86652,
VLA_J0927+3902,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.7625581,39.03912551,J0854+2006|J0854+201|J085448+200647|B0851+202,72583.85164,
VLA_J0930+0034,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.7177232,0.583039311,J0854+2006|J0854+201|J085448+200647|B0851+202,77122.85668,
VLA_J0930+3503,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.7303296,35.06044679,J0854+2006|J0854+201|J085448+200647|B0851+202,60969.15122,
VLA_J0931+1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.7722601,14.23792191,J0854+2006|J0854+201|J085448+200647|B0851+202,37656.53215,
VLA_J0935+0915,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.8068391,9.252175867,J0854+2006|J0854+201|J085448+200647|B0851+202,52537.4419,
VLA_J0940+2603,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0613449,26.05831826,J0854+2006|J0854+201|J085448+200647|B0851+202,43250.01431,
VLA_J0941+2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.4504835,27.47744894,J0854+2006|J0854+201|J085448+200647|B0851+202,46866.3763,
VLA_J0943+1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.8217664,17.03860078,J0854+2006|J0854+201|J085448+200647|B0851+202,42786.28255,
VLA_J0945+3534,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.4088363,35.58196902,J0854+2006|J0854+201|J085448+200647|B0851+202,68686.94349,
VLA_J0946+1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.6461248,10.28503734,J0854+2006|J0854+201|J085448+200647|B0851+202,57141.0838,
VLA_J0948+0022,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.2388336,0.373766492,J1058+0133|J1058+015|J105830+013340|B1055+018,62716.27529,
VLA_J0949+1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.4156777,17.88039129,J0854+2006|J0854+201|J085448+200647|B0851+202,47339.57411,
VLA_J0952+3512,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.1334424,35.21455639,J0854+2006|J0854+201|J085448+200647|B0851+202,71052.4537,
VLA_J0953+1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.4967973,17.34907088,J0854+2006|J0854+201|J085448+200647|B0851+202,51378.86653,
VLA_J0954+2639,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.6658189,26.6568176,J0854+2006|J0854+201|J085448+200647|B0851+202,54709.58004,
VLA_J0954+1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.7367651,17.72533949,J0854+2006|J0854+201|J085448+200647|B0851+202,51884.95421,
VLA_J0956+2515,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2078141,25.2544583,J0854+2006|J0854+201|J085448+200647|B0851+202,54676.95962,
VLA_J0958+3224,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.5872902,32.40061376,J0854+2006|J0854+201|J085448+200647|B0851+202,67574.96747,
VLA_J1001+2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.2925235,29.19375999,J0854+2006|J0854+201|J085448+200647|B0851+202,63255.91936,
VLA_J1001+3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.2997884,34.41401648,J0854+2006|J0854+201|J085448+200647|B0851+202,73764.96383,
VLA_J1001+1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.4905625,10.26380679,J1058+0133|J1058+015|J105830+013340|B1055+018,59461.49479,
VLA_J1002+1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.7201884,12.27071807,J1058+0133|J1058+015|J105830+013340|B1055+018,62813.03754,
VLA_J1003+3244,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.9898526,32.7343171,J0854+2006|J0854+201|J085448+200647|B0851+202,71722.98165,
VLA_J1006+3454,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.5072928,34.90288921,J1146+3958|J1146+399|J114657+395840|B1144+402,74129.07949,
VLA_J1007-0207,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.7681246,-2.119699575,J1058+0133|J1058+015|J105830+013340|B1055+018,48131.83966,
VLA_J1007+1356,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.9229087,13.94155578,J1058+0133|J1058+015|J105830+013340|B1055+018,63466.1219,
VLA_J1008+0621,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0034007,6.355893344,J1058+0133|J1058+015|J105830+013340|B1055+018,48475.55914,
VLA_J1012+2312,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0682906,23.20405834,J0854+2006|J0854+201|J085448+200647|B0851+202,65683.96011,
VLA_J1013+3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.4567252,34.76410653,J1146+3958|J1146+399|J114657+395840|B1144+402,68983.90934,
VLA_J1013+2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.4726199,24.82123354,J0854+2006|J0854+201|J085448+200647|B0851+202,67840.49167,
VLA_J1014+2301,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.6961061,23.02126968,J0854+2006|J0854+201|J085448+200647|B0851+202,67688.65601,
VLA_J1015+1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.9334308,12.45196395,J1058+0133|J1058+015|J105830+013340|B1055+018,54676.64226,
VLA_J1016+0513,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0130686,5.217317044,J1058+0133|J1058+015|J105830+013340|B1055+018,40322.3926,
VLA_J1016+2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.1846754,20.62980706,J0854+2006|J0854+201|J085448+200647|B0851+202,69094.84841,
VLA_J1018+3542,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.5457838,35.71095581,J1146+3958|J1146+399|J114657+395840|B1144+402,64754.63796,
VLA_J1018+0530,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.6160345,5.5083228,J1058+0133|J1058+015|J105830+013340|B1055+018,38646.9582,
VLA_J1021+3437,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.3228113,34.62268466,J1146+3958|J1146+399|J114657+395840|B1144+402,64108.11171,
VLA_J1021+2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.4771503,21.99178033,J0854+2006|J0854+201|J085448+200647|B0851+202,73398.40042,
VLA_J1022+3041,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.6262437,30.68475381,J1146+3958|J1146+399|J114657+395840|B1144+402,70204.31599,
VLA_J1023+3948,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.7981903,39.80427371,J1146+3958|J1146+399|J114657+395840|B1144+402,57718.80886,
VLA_J1024+1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.1867066,19.205671,J1058+0133|J1058+015|J105830+013340|B1055+018,70116.47564,
VLA_J1025+1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.4845224,12.89695055,J1058+0133|J1058+015|J105830+013340|B1055+018,50054.10837,
VLA_J1028+0255,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0850053,2.922908817,J1058+0133|J1058+015|J105830+013340|B1055+018,27550.76148,
VLA_J1029+0519,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.3409609,5.327438919,J1058+0133|J1058+015|J105830+013340|B1055+018,29458.00228,
VLA_J1033+3935,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.3419209,39.59752309,J1146+3958|J1146+399|J114657+395840|B1144+402,50827.7708,
VLA_J1037+0424,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.4139148,4.400485164,J1058+0133|J1058+015|J105830+013340|B1055+018,21324.13019,
VLA_J1037+2834,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.4326469,28.58318339,J1146+3958|J1146+399|J114657+395840|B1144+402,65617.30819,
VLA_J1038+0512,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.6949162,5.208079583,J1058+0133|J1058+015|J105830+013340|B1055+018,22031.62652,
VLA_J1041+0610,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.3215104,6.171367689,J1058+0133|J1058+015|J105830+013340|B1055+018,22657.68071,
VLA_J1041+2101,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.3629304,21.02818616,J1058+0133|J1058+015|J105830+013340|B1055+018,71636.23292,
VLA_J1042+1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.6858551,12.05868435,J1058+0133|J1058+015|J105830+013340|B1055+018,40299.33991,
VLA_J1043+2408,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.7876491,24.14316929,J1146+3958|J1146+399|J114657+395840|B1144+402,74702.0168,
VLA_J1044+0655,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.2329635,6.927295175,J1058+0133|J1058+015|J105830+013340|B1055+018,22813.07254,
VLA_J1045+1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.3098324,17.59668986,J1058+0133|J1058+015|J105830+013340|B1055+018,58882.93317,
VLA_J1048+0055,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0322692,0.928744853,J1058+0133|J1058+015|J105830+013340|B1055+018,9603.28435,
VLA_J1051+2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.7557262,20.45554724,J1058+0133|J1058+015|J105830+013340|B1055+018,68312.25501,
VLA_J1051+2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.9532878,21.33119829,J1058+0133|J1058+015|J105830+013340|B1055+018,71388.94751,
VLA_J1059+2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.9126778,20.95609889,J1058+0133|J1058+015|J105830+013340|B1055+018,69805.3095,
VLA_J1101+3904,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.3752899,39.07573148,J1146+3958|J1146+399|J114657+395840|B1144+402,31707.63811,
VLA_J1102+2757,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.5595353,27.95241378,J1146+3958|J1146+399|J114657+395840|B1144+402,54565.52554,
VLA_J1103+1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.7647076,11.97128454,J1058+0133|J1058+015|J105830+013340|B1055+018,37675.99772,
VLA_J1103+3014,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.8054246,30.24519507,J1146+3958|J1146+399|J114657+395840|B1144+402,47509.50367,
VLA_J1104+3812,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.1138081,38.20883306,J1146+3958|J1146+399|J114657+395840|B1144+402,30350.14585,
VLA_J1106+2812,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.5302572,28.21307369,J1146+3958|J1146+399|J114657+395840|B1144+402,52070.54325,
VLA_J1107+1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.8126977,16.46729042,J1058+0133|J1058+015|J105830+013340|B1055+018,54197.91311,
VLA_J1109+3744,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.3702244,37.74197359,J1146+3958|J1146+399|J114657+395840|B1144+402,27460.24895,
VLA_J1111+1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.833607,19.92666674,J1058+0133|J1058+015|J105830+013340|B1055+018,67051.25995,
VLA_J1112+3446,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.1615382,34.77753034,J1146+3958|J1146+399|J114657+395840|B1144+402,30842.26215,
VLA_J1113+1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.4945629,14.70748683,J1058+0133|J1058+015|J105830+013340|B1055+018,49266.14741,
VLA_J1116+0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0415558,8.489453614,J1058+0133|J1058+015|J105830+013340|B1055+018,29525.79926,
VLA_J1118+1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.738756,12.57825502,J1058+0133|J1058+015|J105830+013340|B1055+018,43637.11278,
VLA_J1120+1420,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.1158678,14.34860293,J1058+0133|J1058+015|J105830+013340|B1055+018,49989.2046,
VLA_J1120+0704,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.1601818,7.079770308,J1058+0133|J1058+015|J105830+013340|B1055+018,28081.77113,
VLA_J1122+1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.6237978,18.09065093,J1058+0133|J1058+015|J105830+013340|B1055+018,63148.92482,
VLA_J1124+2336,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0112745,23.61274173,J1146+3958|J1146+399|J114657+395840|B1144+402,61422.0334,
VLA_J1124+2307,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.1316179,23.13220911,J1146+3958|J1146+399|J114657+395840|B1144+402,62993.27391,
VLA_J1125+2610,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.4737997,26.1722163,J1146+3958|J1146+399|J114657+395840|B1144+402,52143.7849,
VLA_J1125+2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.4947581,20.09842705,J1058+0133|J1058+015|J105830+013340|B1055+018,70956.32456,
VLA_J1130+0846,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6497981,8.778640983,J1058+0133|J1058+015|J105830+013340|B1055+018,38742.13743,
VLA_J1130+3031,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6767883,30.52649664,J1146+3958|J1146+399|J114657+395840|B1144+402,36044.0819,
VLA_J1130+3815,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.7220109,38.25515194,J1146+3958|J1146+399|J114657+395840|B1144+402,12823.84305,
VLA_J1131+3114,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.7895102,31.234863,J1146+3958|J1146+399|J114657+395840|B1144+402,33516.4861,
VLA_J1132+0034,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.1900795,0.574395731,J1058+0133|J1058+015|J105830+013340|B1055+018,31038.48266,
VLA_J1133+0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.2626251,0.263605611,J1058+0133|J1058+015|J105830+013340|B1055+018,31446.32425,
VLA_J1133+0040,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.3335658,0.681343678,J1058+0133|J1058+015|J105830+013340|B1055+018,31509.8042,
VLA_J1136+3407,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.1139331,34.12763446,J1146+3958|J1146+399|J114657+395840|B1144+402,22364.14009,
VLA_J1145+0455,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.3388131,4.924080239,J1229+0203|J1229+020|3C273|B1226+023,40638.27036,
VLA_J1147+3501,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.8422102,35.01875641,J1146+3958|J1146+399|J114657+395840|B1144+402,17847.8773,
VLA_J1147+2635,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.9990163,26.59509234,J1146+3958|J1146+399|J114657+395840|B1144+402,48174.95723,
VLA_J1148+1840,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.1574027,18.66915778,J1229+0203|J1229+020|3C273|B1226+023,69659.27623,
VLA_J1149+2824,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.2871064,28.40969273,J1146+3958|J1146+399|J114657+395840|B1144+402,41667.98684,
VLA_J1150+2417,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.5800507,24.29828758,J1146+3958|J1146+399|J114657+395840|B1144+402,56493.71178,
VLA_J1150-0023,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.6827948,-0.398390372,J1229+0203|J1229+020|3C273|B1226+023,35643.63429,
VLA_J1157+1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.3951511,16.64990277,J1229+0203|J1229+020|3C273|B1226+023,59503.54775,
VLA_J1158+2450,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.6074482,24.83832334,J1146+3958|J1146+399|J114657+395840|B1144+402,55175.036,
VLA_J1159+0954,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.7994449,9.913052286,J1229+0203|J1229+020|3C273|B1226+023,38941.27322,
VLA_J1159+2914,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.8826413,29.24550747,J1146+3958|J1146+399|J114657+395840|B1144+402,39724.46454,
VLA_J1206+3941,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.654389,39.68437421,J1146+3958|J1146+399|J114657+395840|B1144+402,13616.28338,
VLA_J1206+0529,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.7417778,5.497846486,J1229+0203|J1229+020|3C273|B1226+023,23434.24873,
VLA_J1207+1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.8026023,12.19606855,J1229+0203|J1229+020|3C273|B1226+023,41410.68385,
VLA_J1207+2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.866252,27.91634716,J1146+3958|J1146+399|J114657+395840|B1144+402,46007.07903,
VLA_J1209+2547,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.4378964,25.78436942,J1146+3958|J1146+399|J114657+395840|B1144+402,53878.00733,
VLA_J1209+1810,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.4656785,18.16856131,J1229+0203|J1229+020|3C273|B1226+023,60452.61418,
VLA_J1211+1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.7778676,18.34285628,J1229+0203|J1229+020|3C273|B1226+023,60755.9642,
VLA_J1215+1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.7665798,16.91054357,J1229+0203|J1229+020|3C273|B1226+023,54912.01061,
VLA_J1215+3448,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.981671,34.80422796,J1146+3958|J1146+399|J114657+395840|B1144+402,27825.39367,
VLA_J1217+3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.4670082,30.11684331,J1146+3958|J1146+399|J114657+395840|B1144+402,42123.63854,
VLA_J1218+1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.6087179,11.08479528,J1229+0203|J1229+020|3C273|B1226+023,33884.47641,
